"","week","usertype","gender","events","temperature","tripduration","no.customers"
"1339",6,"Subscriber","Male","rain or snow",18,9.03196078431372,170
"1340",6,"Subscriber","Male","rain or snow",19,9.34953505007153,466
"1341",6,"Subscriber","Male","rain or snow",19.9,8.74043392504931,169
"1342",6,"Subscriber","Male","rain or snow",21,11.8260162601626,41
"1343",6,"Subscriber","Male","rain or snow",21.9,9.46730769230769,52
"1344",6,"Subscriber","Male","rain or snow",23,11.065404040404,396
"1345",6,"Subscriber","Male","rain or snow",24.1,9.87064056939502,562
"1346",6,"Subscriber","Male","rain or snow",25,13.2484848484848,11
"1347",6,"Subscriber","Male","rain or snow",26.1,9.49177083333333,320
"1348",6,"Subscriber","Male","rain or snow",27,9.02579710144927,115
"1349",6,"Subscriber","Male","rain or snow",28,8.97706766917293,133
"1350",6,"Subscriber","Male","rain or snow",28.4,9.47244033872209,433
"1351",6,"Subscriber","Male","rain or snow",28.9,9.32534364261168,194
"1352",6,"Subscriber","Male","rain or snow",30,9.60355029585799,338
"1353",6,"Subscriber","Male","rain or snow",30.9,8.36260504201681,119
"1354",6,"Subscriber","Male","rain or snow",32,9.03422090729783,169
"1355",6,"Subscriber","Male","rain or snow",33.1,9.41327160493827,54
"1356",6,"Subscriber","Male","rain or snow",34,9.35790960451977,118
"1357",6,"Subscriber","Male","rain or snow",36,8.68045977011494,29
"1358",6,"Subscriber","Male","rain or snow",37.9,9.31099830795262,197
"1359",6,"Subscriber","Male","rain or snow",42.1,10.1916666666667,68
"1360",6,"Subscriber","Male","rain or snow",43,9.62575325087218,1051
"1361",6,"Subscriber","Male","rain or snow",50,8.31198630136986,146
"1362",6,"Subscriber","Male","tstorms",42.1,9.725,4
"1363",7,"Customer","Male","clear",59,23.2083333333333,2
"1364",7,"Customer","Male","cloudy",69.1,15.3583333333333,2
"1365",7,"Customer","Male","cloudy",70,23.3,2
"1366",7,"Dependent","Male","cloudy",12,15.5666666666667,1
"1367",7,"Dependent","Male","cloudy",30.9,33.9,1
"1368",7,"Dependent","Male","cloudy",33.1,12.6166666666667,1
"1369",7,"Dependent","Male","cloudy",46,5.18333333333333,1
"1370",7,"Subscriber","Female","clear",-8,12.5,4
"1371",7,"Subscriber","Female","clear",-6,21.44,5
"1372",7,"Subscriber","Female","clear",-4,4.25,2
"1373",7,"Subscriber","Female","clear",-2.9,7.82083333333333,8
"1374",7,"Subscriber","Female","clear",-2,8.42916666666667,4
"1375",7,"Subscriber","Female","clear",0,15.4714285714286,7
"1376",7,"Subscriber","Female","clear",1,10.8333333333333,4
"1377",7,"Subscriber","Female","clear",1.9,9.559375,16
"1378",7,"Subscriber","Female","clear",3,12.3916666666667,2
"1379",7,"Subscriber","Female","clear",3.9,12.6347826086957,23
"1380",7,"Subscriber","Female","clear",5,7.71,5
"1381",7,"Subscriber","Female","clear",6.1,14.1416666666667,12
"1382",7,"Subscriber","Female","clear",7,3.48333333333333,1
"1383",7,"Subscriber","Female","clear",8.1,10.0944444444444,3
"1384",7,"Subscriber","Female","clear",9,10.6666666666667,6
"1385",7,"Subscriber","Female","clear",10,11.1444444444444,3
"1386",7,"Subscriber","Female","clear",10.9,9.58333333333333,6
"1387",7,"Subscriber","Female","clear",12,6.55,5
"1388",7,"Subscriber","Female","clear",12.9,10.1033333333333,15
"1389",7,"Subscriber","Female","clear",14,10.6333333333333,7
"1390",7,"Subscriber","Female","clear",19.9,9.0452380952381,14
"1391",7,"Subscriber","Female","clear",25,10.6708333333333,16
"1392",7,"Subscriber","Female","clear",26.1,10.2796875,64
"1393",7,"Subscriber","Female","clear",28,9.52916666666667,4
"1394",7,"Subscriber","Female","clear",28.9,11.0700647249191,103
"1395",7,"Subscriber","Female","clear",30.9,8.80786163522013,53
"1396",7,"Subscriber","Female","clear",32,11.7337962962963,144
"1397",7,"Subscriber","Female","clear",33.1,9.31149425287356,29
"1398",7,"Subscriber","Female","clear",37,9.66423611111111,48
"1399",7,"Subscriber","Female","clear",39,12.9888888888889,9
"1400",7,"Subscriber","Female","clear",39.9,11.218992248062,43
"1401",7,"Subscriber","Female","clear",41,9.41885245901639,61
"1402",7,"Subscriber","Female","clear",42.1,10.6580168776371,79
"1403",7,"Subscriber","Female","clear",44.1,9.56410256410256,26
"1404",7,"Subscriber","Female","clear",45,7.78111111111111,15
"1405",7,"Subscriber","Female","clear",46,10.8055555555556,3
"1406",7,"Subscriber","Female","clear",46.9,12.7290322580645,31
"1407",7,"Subscriber","Female","clear",48,10.9450819672131,61
"1408",7,"Subscriber","Female","clear",48.9,6.98611111111111,42
"1409",7,"Subscriber","Female","clear",51.1,9.18888888888889,6
"1410",7,"Subscriber","Female","clear",52,12.0808823529412,34
"1411",7,"Subscriber","Female","clear",53.1,9.12916666666667,8
"1412",7,"Subscriber","Female","clear",54,14.2001811594203,92
"1413",7,"Subscriber","Female","clear",55,9.74333333333333,15
"1414",7,"Subscriber","Female","clear",59,14.7501225490196,136
"1415",7,"Subscriber","Female","cloudy",0,7.82777777777778,3
"1416",7,"Subscriber","Female","cloudy",1.4,16.5833333333333,1
"1417",7,"Subscriber","Female","cloudy",3,5.22142857142857,7
"1418",7,"Subscriber","Female","cloudy",3.9,11.8363636363636,11
"1419",7,"Subscriber","Female","cloudy",5,5.58,5
"1420",7,"Subscriber","Female","cloudy",6.1,8.43253968253968,21
"1421",7,"Subscriber","Female","cloudy",6.8,14.1166666666667,8
"1422",7,"Subscriber","Female","cloudy",7,12.4111111111111,9
"1423",7,"Subscriber","Female","cloudy",8.1,9.79427860696517,67
"1424",7,"Subscriber","Female","cloudy",8.6,9.86933333333333,25
"1425",7,"Subscriber","Female","cloudy",9,11.6978787878788,55
"1426",7,"Subscriber","Female","cloudy",10,8.58652482269504,47
"1427",7,"Subscriber","Female","cloudy",10.9,10.5682624113475,94
"1428",7,"Subscriber","Female","cloudy",12,10.1027027027027,74
"1429",7,"Subscriber","Female","cloudy",12.9,9.85684523809524,56
"1430",7,"Subscriber","Female","cloudy",14,12.8063492063492,63
"1431",7,"Subscriber","Female","cloudy",15.1,10.1720430107527,31
"1432",7,"Subscriber","Female","cloudy",16,10.5539007092199,47
"1433",7,"Subscriber","Female","cloudy",17.1,11.2205882352941,34
"1434",7,"Subscriber","Female","cloudy",18,11.3655172413793,29
"1435",7,"Subscriber","Female","cloudy",19,9.0966966966967,111
"1436",7,"Subscriber","Female","cloudy",19.4,6.75416666666667,4
"1437",7,"Subscriber","Female","cloudy",19.9,12.5770042194093,79
"1438",7,"Subscriber","Female","cloudy",21,11.1128306878307,126
"1439",7,"Subscriber","Female","cloudy",21.2,12.6305555555556,18
"1440",7,"Subscriber","Female","cloudy",21.9,10.858024691358,162
"1441",7,"Subscriber","Female","cloudy",23,10.946783625731,228
"1442",7,"Subscriber","Female","cloudy",24.1,11.2720338983051,236
"1443",7,"Subscriber","Female","cloudy",25,9.93994535519126,305
"1444",7,"Subscriber","Female","cloudy",26.1,10.3472222222222,222
"1445",7,"Subscriber","Female","cloudy",27,10.9838168373151,586
"1446",7,"Subscriber","Female","cloudy",28,10.0861945636624,233
"1447",7,"Subscriber","Female","cloudy",28.9,10.9902478799739,511
"1448",7,"Subscriber","Female","cloudy",30,10.4470744680851,376
"1449",7,"Subscriber","Female","cloudy",30.9,9.9,369
"1450",7,"Subscriber","Female","cloudy",32,9.697014015844,547
"1451",7,"Subscriber","Female","cloudy",33.1,11.0424778761062,339
"1452",7,"Subscriber","Female","cloudy",34,10.3855356171833,613
"1453",7,"Subscriber","Female","cloudy",35.1,10.4,146
"1454",7,"Subscriber","Female","cloudy",36,9.66089108910891,101
"1455",7,"Subscriber","Female","cloudy",37,9.93907103825137,183
"1456",7,"Subscriber","Female","cloudy",37.9,10.9883647798742,318
"1457",7,"Subscriber","Female","cloudy",39,10.1946078431373,680
"1458",7,"Subscriber","Female","cloudy",39.9,10.5233227959255,949
"1459",7,"Subscriber","Female","cloudy",41,10.7166666666667,292
"1460",7,"Subscriber","Female","cloudy",42.1,11.3520885547201,399
"1461",7,"Subscriber","Female","cloudy",43,11.1025757575758,110
"1462",7,"Subscriber","Female","cloudy",44.1,12.0112546125461,271
"1463",7,"Subscriber","Female","cloudy",45,11.9902912621359,103
"1464",7,"Subscriber","Female","cloudy",46,12.053074433657,206
"1465",7,"Subscriber","Female","cloudy",46.9,10.709022556391,133
"1466",7,"Subscriber","Female","cloudy",48,11.9855072463768,92
"1467",7,"Subscriber","Female","cloudy",48.9,10.7650516795866,258
"1468",7,"Subscriber","Female","cloudy",50,11.7282375478927,435
"1469",7,"Subscriber","Female","cloudy",51.1,11.4954618473896,415
"1470",7,"Subscriber","Female","cloudy",52,12.9676975945017,97
"1471",7,"Subscriber","Female","cloudy",53.1,15.3135087719298,190
"1472",7,"Subscriber","Female","cloudy",54,13.128901734104,173
"1473",7,"Subscriber","Female","cloudy",55,11.7062146892655,177
"1474",7,"Subscriber","Female","cloudy",55.9,13.9679648241206,796
"1475",7,"Subscriber","Female","cloudy",57,12.4685774946921,157
"1476",7,"Subscriber","Female","cloudy",57.9,11.6913580246914,27
"1477",7,"Subscriber","Female","cloudy",59,10.4601075268817,155
"1478",7,"Subscriber","Female","cloudy",60.1,13.4002210433245,377
"1479",7,"Subscriber","Female","cloudy",61,11.1375555555556,75
"1480",7,"Subscriber","Female","cloudy",62.1,13.0900383141762,435
"1481",7,"Subscriber","Female","cloudy",63,14.2272902232487,433
"1482",7,"Subscriber","Female","cloudy",64.9,14.4831205673759,940
"1483",7,"Subscriber","Female","cloudy",66,15.0805348258706,268
"1484",7,"Subscriber","Female","cloudy",66.9,12.4971354166667,128
"1485",7,"Subscriber","Female","cloudy",68,16.4665902140673,654
"1486",7,"Subscriber","Female","cloudy",69.1,17.0518991486575,509
"1487",7,"Subscriber","Female","cloudy",70,16.4633939393939,275
"1488",7,"Subscriber","Female","not clear",30,4.03333333333333,3
"1489",7,"Subscriber","Female","not clear",32,11.6873983739837,41
"1490",7,"Subscriber","Female","rain or snow",10,7.29259259259259,9
"1491",7,"Subscriber","Female","rain or snow",12,6.6047619047619,21
"1492",7,"Subscriber","Female","rain or snow",12.9,14.6583333333333,4
"1493",7,"Subscriber","Female","rain or snow",14,7.5125,12
"1494",7,"Subscriber","Female","rain or snow",16,6.55208333333333,8
"1495",7,"Subscriber","Female","rain or snow",17.1,9.60833333333333,6
"1496",7,"Subscriber","Female","rain or snow",18,10.8888888888889,6
"1497",7,"Subscriber","Female","rain or snow",19,5.20416666666667,4
"1498",7,"Subscriber","Female","rain or snow",19.9,11.1844827586207,29
"1499",7,"Subscriber","Female","rain or snow",21.9,8.04166666666667,2
"1500",7,"Subscriber","Female","rain or snow",24.1,9.17121212121212,22
"1501",7,"Subscriber","Female","rain or snow",25,9.81547619047619,28
"1502",7,"Subscriber","Female","rain or snow",26.1,7.69666666666667,15
"1503",7,"Subscriber","Female","rain or snow",30,10.7360714285714,140
"1504",7,"Subscriber","Female","rain or snow",30.9,11.9150793650794,21
"1505",7,"Subscriber","Female","rain or snow",33.1,9.93963963963964,74
"1506",7,"Subscriber","Male","clear",-8,8.58645833333333,32
"1507",7,"Subscriber","Male","clear",-6,11.1776041666667,64
"1508",7,"Subscriber","Male","clear",-4,5.64444444444444,3
"1509",7,"Subscriber","Male","clear",-2.9,10.0347985347985,91
"1510",7,"Subscriber","Male","clear",-2,10.0935897435897,13
"1511",7,"Subscriber","Male","clear",-0.9,8.70555555555556,6
"1512",7,"Subscriber","Male","clear",0,9.37218045112782,133
"1513",7,"Subscriber","Male","clear",1,8.80855263157895,76
"1514",7,"Subscriber","Male","clear",1.9,9.16592592592593,135
"1515",7,"Subscriber","Male","clear",3,8.82687074829932,49
"1516",7,"Subscriber","Male","clear",3.9,9.23869047619048,168
"1517",7,"Subscriber","Male","clear",5,8.51910112359551,89
"1518",7,"Subscriber","Male","clear",6.1,10.3094890510949,137
"1519",7,"Subscriber","Male","clear",7,6.44166666666667,16
"1520",7,"Subscriber","Male","clear",8.1,10.3637992831541,93
"1521",7,"Subscriber","Male","clear",9,8.41538461538462,91
"1522",7,"Subscriber","Male","clear",10,6.90691056910569,41
"1523",7,"Subscriber","Male","clear",10.9,7.93723958333333,64
"1524",7,"Subscriber","Male","clear",12,7.83712121212121,22
"1525",7,"Subscriber","Male","clear",12.9,8.844140625,128
"1526",7,"Subscriber","Male","clear",14,8.67946859903382,69
"1527",7,"Subscriber","Male","clear",19.9,9.4921568627451,34
"1528",7,"Subscriber","Male","clear",25,10.2380952380952,49
"1529",7,"Subscriber","Male","clear",26.1,9.3237962962963,180
"1530",7,"Subscriber","Male","clear",28,8.98333333333333,16
"1531",7,"Subscriber","Male","clear",28.9,9.41706067769898,423
"1532",7,"Subscriber","Male","clear",30,7.08055555555556,6
"1533",7,"Subscriber","Male","clear",30.9,8.79178403755868,213
"1534",7,"Subscriber","Male","clear",32,10.0153636363636,550
"1535",7,"Subscriber","Male","clear",33.1,9.04852941176471,68
"1536",7,"Subscriber","Male","clear",35.1,3.11666666666667,1
"1537",7,"Subscriber","Male","clear",36,10.6,3
"1538",7,"Subscriber","Male","clear",37,9.71059907834101,217
"1539",7,"Subscriber","Male","clear",39,9.97833333333333,40
"1540",7,"Subscriber","Male","clear",39.9,8.50781710914454,113
"1541",7,"Subscriber","Male","clear",41,9.84485018726592,178
"1542",7,"Subscriber","Male","clear",42.1,8.71514084507042,284
"1543",7,"Subscriber","Male","clear",44.1,8.85060240963855,83
"1544",7,"Subscriber","Male","clear",45,8.90879120879121,91
"1545",7,"Subscriber","Male","clear",46,9.57407407407407,9
"1546",7,"Subscriber","Male","clear",46.9,11.6467871485944,83
"1547",7,"Subscriber","Male","clear",48,10.3624404761905,280
"1548",7,"Subscriber","Male","clear",48.9,9.0402394106814,181
"1549",7,"Subscriber","Male","clear",50,12.6166666666667,12
"1550",7,"Subscriber","Male","clear",51.1,8.82592592592593,18
"1551",7,"Subscriber","Male","clear",52,11.4891242937853,118
"1552",7,"Subscriber","Male","clear",53.1,11.3952991452991,39
"1553",7,"Subscriber","Male","clear",54,11.4806818181818,176
"1554",7,"Subscriber","Male","clear",55,9.669,50
"1555",7,"Subscriber","Male","clear",59,12.6802973977695,269
"1556",7,"Subscriber","Male","cloudy",-2.9,11.25,2
"1557",7,"Subscriber","Male","cloudy",-2,10.8833333333333,1
"1558",7,"Subscriber","Male","cloudy",-0.9,6.2452380952381,7
"1559",7,"Subscriber","Male","cloudy",0,8.29722222222222,12
"1560",7,"Subscriber","Male","cloudy",1.4,12.7759259259259,9
"1561",7,"Subscriber","Male","cloudy",3,8.28827160493827,27
"1562",7,"Subscriber","Male","cloudy",3.9,8.30772357723577,82
"1563",7,"Subscriber","Male","cloudy",5,8.12037037037037,72
"1564",7,"Subscriber","Male","cloudy",6.1,8.47952898550725,92
"1565",7,"Subscriber","Male","cloudy",6.8,10.0285416666667,80
"1566",7,"Subscriber","Male","cloudy",7,9.7675,40
"1567",7,"Subscriber","Male","cloudy",8.1,9.19311111111111,375
"1568",7,"Subscriber","Male","cloudy",8.6,9.76398148148148,180
"1569",7,"Subscriber","Male","cloudy",9,9.66847643097643,396
"1570",7,"Subscriber","Male","cloudy",10,9.14467787114846,238
"1571",7,"Subscriber","Male","cloudy",10.9,9.66589834515366,564
"1572",7,"Subscriber","Male","cloudy",12,9.06230366492147,382
"1573",7,"Subscriber","Male","cloudy",12.9,8.91228632478632,312
"1574",7,"Subscriber","Male","cloudy",14,10.0513710368466,389
"1575",7,"Subscriber","Male","cloudy",15.1,9.3916179337232,171
"1576",7,"Subscriber","Male","cloudy",16,9.32546728971963,214
"1577",7,"Subscriber","Male","cloudy",17.1,10.0166089965398,289
"1578",7,"Subscriber","Male","cloudy",17.6,10.4194444444444,6
"1579",7,"Subscriber","Male","cloudy",18,8.47083333333333,152
"1580",7,"Subscriber","Male","cloudy",19,8.85163043478261,552
"1581",7,"Subscriber","Male","cloudy",19.4,9.18131313131313,33
"1582",7,"Subscriber","Male","cloudy",19.9,9.5776862026862,546
"1583",7,"Subscriber","Male","cloudy",21,9.78099906629318,714
"1584",7,"Subscriber","Male","cloudy",21.2,9.11833333333333,90
"1585",7,"Subscriber","Male","cloudy",21.9,9.64533404029692,943
"1586",7,"Subscriber","Male","cloudy",23,9.54372060857538,1205
"1587",7,"Subscriber","Male","cloudy",24.1,9.65107613666936,1239
"1588",7,"Subscriber","Male","cloudy",25,9.48273273273273,1554
"1589",7,"Subscriber","Male","cloudy",26.1,9.11156069364162,1211
"1590",7,"Subscriber","Male","cloudy",27,9.6303431372549,2720
"1591",7,"Subscriber","Male","cloudy",28,9.19226467847158,1073
"1592",7,"Subscriber","Male","cloudy",28.9,9.75278166278166,2145
"1593",7,"Subscriber","Male","cloudy",30,9.74001984126984,1680
"1594",7,"Subscriber","Male","cloudy",30.9,9.37954186413902,1477
"1595",7,"Subscriber","Male","cloudy",32,8.99951368625816,2399
"1596",7,"Subscriber","Male","cloudy",33.1,9.59824205544287,1479
"1597",7,"Subscriber","Male","cloudy",34,9.29697478991597,2380
"1598",7,"Subscriber","Male","cloudy",35.1,8.96539792387543,578
"1599",7,"Subscriber","Male","cloudy",36,9.78238522954092,334
"1600",7,"Subscriber","Male","cloudy",37,9.1474043715847,732
"1601",7,"Subscriber","Male","cloudy",37.9,9.47101335428123,1273
"1602",7,"Subscriber","Male","cloudy",39,9.87757187780773,2968
"1603",7,"Subscriber","Male","cloudy",39.9,9.69274989923418,3308
"1604",7,"Subscriber","Male","cloudy",41,9.46376925084834,1277
"1605",7,"Subscriber","Male","cloudy",42.1,9.92267798208392,1414
"1606",7,"Subscriber","Male","cloudy",43,9.58649425287356,406
"1607",7,"Subscriber","Male","cloudy",44.1,10.434257357974,974
"1608",7,"Subscriber","Male","cloudy",45,10.7918506834911,317
"1609",7,"Subscriber","Male","cloudy",46,10.1953483521068,799
"1610",7,"Subscriber","Male","cloudy",46.9,9.42506944444444,480
"1611",7,"Subscriber","Male","cloudy",48,9.67619047619048,357
"1612",7,"Subscriber","Male","cloudy",48.9,9.72157524613221,1185
"1613",7,"Subscriber","Male","cloudy",50,10.8498723675814,1567
"1614",7,"Subscriber","Male","cloudy",51.1,10.4186073059361,1460
"1615",7,"Subscriber","Male","cloudy",52,12.4001557632399,214
"1616",7,"Subscriber","Male","cloudy",53.1,12.8623025768911,401
"1617",7,"Subscriber","Male","cloudy",54,11.396056547619,448
"1618",7,"Subscriber","Male","cloudy",55,11.0500982318271,509
"1619",7,"Subscriber","Male","cloudy",55.9,12.839950166113,1806
"1620",7,"Subscriber","Male","cloudy",57,10.8224217311234,362
"1621",7,"Subscriber","Male","cloudy",57.9,11.0070666666667,125
"1622",7,"Subscriber","Male","cloudy",59,9.86927330173776,633
"1623",7,"Subscriber","Male","cloudy",60.1,12.3043961352657,690
"1624",7,"Subscriber","Male","cloudy",61,10.6278280542986,221
"1625",7,"Subscriber","Male","cloudy",62.1,11.307222699914,1163
"1626",7,"Subscriber","Male","cloudy",63,12.9069833191971,1179
"1627",7,"Subscriber","Male","cloudy",64.9,12.4221971746318,2218
"1628",7,"Subscriber","Male","cloudy",66,13.6808993973111,719
"1629",7,"Subscriber","Male","cloudy",66.9,11.8438049560352,417
"1630",7,"Subscriber","Male","cloudy",68,14.8173832271762,1256
"1631",7,"Subscriber","Male","cloudy",69.1,15.2786122311828,992
"1632",7,"Subscriber","Male","cloudy",70,15.5002148557397,543
"1633",7,"Subscriber","Male","not clear",30,12.0444444444444,3
